TITLE,PLAYER/CHARACTER,SERIAL NUMBER,SET,GRADE,GRADER,VARIANT,AUTOGRAPH,YEAR,LANGUAGE,PRICE,CATEGORY,OTHER META,MP4 URL,IMAGE URL,URL TO PRODUCT
2017 POKEMON JAPANESE SUN & MOON TO HAVE SEEN THE BATTLE RAINBOW HO-OH GX (PSA GEM MT 10),HO-OH GX,109061861,POKEMON JAPANESE SUN & MOON TO HAVE SEEN THE BATTLE RAINBOW,GEM MT 10,PSA,TO HAVE SEEN BTL.RNBW.,No,2017,Japanese,$86.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061861.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061861.jpg,https://www.dripshop.live/products/L5RSQMG1QF2rRyo14aRTf
2015 POKEMON JAPANESE GOLDUCK BREAK + PALKIA EX COMBO DECK GOLDUCK BREAK (PSA GEM MT 10),GOLDUCK BREAK,109061845,POKEMON JAPANESE GOLDUCK BREAK + PALKIA EX COMBO DECK,GEM MT 10,PSA,GLDK.BRK/PALKIA EX COMBO,No,2015,Japanese,$86.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061845.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061845.jpg,https://www.dripshop.live/products/U5HS5LG9KHZa2v4x4Vk6E
2023 POKEMON JAPANESE SV2a-POKEMON 151 PIKACHU (PSA GEM MT 10),PIKACHU,102195123,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$86.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/102195123.mp4,https://cdn.dripshop.live/dripnfts/slabs/102195123.jpg,https://www.dripshop.live/products/2rh3pf7dwUHZ9F6b47gFn
2023 Pokemon Scarlet & Violet Miraidon ex (CGC GEM MINT 10),Miraidon ex,4306760006,Pokemon Scarlet & Violet,GEM MINT 10,CGC,Special Illustration Rare,No,2023,English,$85.73,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4306760006.mp4,https://cdn.dripshop.live/dripnfts/slabs/4306760006.jpg,https://www.dripshop.live/products/W_WlJWTbV8Nvy_vOfKumI
1999 POKEMON FOSSIL DITTO-HOLO (PSA NM-MT 8),DITTO-HOLO,111328610,POKEMON FOSSIL,NM-MT 8,PSA,1ST EDITION,No,1999,English,$85.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111328610.mp4,https://cdn.dripshop.live/dripnfts/slabs/111328610.jpg,https://www.dripshop.live/products/0qPo0hEDikN5XgOVbNP_E
2021 POKEMON SWORD & SHIELD EVOLVING SKIES FA/ZINNIA'S RESOLVE (PSA GEM MT 10),FA/ZINNIA'S RESOLVE,70752933,POKEMON SWORD & SHIELD EVOLVING SKIES,GEM MT 10,PSA,EVOLVING SKIES-SECRET,No,2021,English,$85.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/70752933.mp4,https://cdn.dripshop.live/dripnfts/slabs/70752933.jpg,https://www.dripshop.live/products/kJufrzQ9XEkyPN2HbAq8K
2021 POKEMON SWORD & SHIELD EVOLVING SKIES FA/ZINNIA'S RESOLVE (PSA GEM MT 10),FA/ZINNIA'S RESOLVE,108362582,POKEMON SWORD & SHIELD EVOLVING SKIES,GEM MT 10,PSA,EVOLVING SKIES-SECRET,No,2021,English,$85.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108362582.mp4,https://cdn.dripshop.live/dripnfts/slabs/108362582.jpg,https://www.dripshop.live/products/WjLreKFsD8RxxKEi3WGT5
2016 POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION MOLTRES-HOLO (PSA GEM MT 10),MOLTRES-HOLO,109343620,POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION,GEM MT 10,PSA,MYTH. & LEG. DRM.SHN.COLL.,No,2016,Japanese,$85.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109343620.mp4,https://cdn.dripshop.live/dripnfts/slabs/109343620.jpg,https://www.dripshop.live/products/FqCLqjXKGVncIDic_aPjb
2025 POKEMON SVP EN-SV BLACK STAR PROMO EEVEE (PSA GEM MT 10),EEVEE,107550903,POKEMON SVP EN-SV BLACK STAR PROMO,GEM MT 10,PSA,PRISMATIC EVOLUTIONS ETB,No,2025,English,$83.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/107550903.mp4,https://cdn.dripshop.live/dripnfts/slabs/107550903.jpg,https://www.dripshop.live/products/ln3Nopva4It1IvEh8e2MD
2000 Pokemon Pokémon League Eevee (CGC 9),Eevee,1401027846030,Pokemon Pokémon League,9,CGC,Pokémon League,No,2000,English,$83.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/1401027846030.mp4,https://cdn.dripshop.live/dripnfts/slabs/1401027846030.jpg,https://www.dripshop.live/products/6pLfukFNhX63PMtEB_qrK
2011 Pokemon HeartGold & SoulSilver Copycat (CGC GEM MINT 10),Copycat,1401009707018,Pokemon HeartGold & SoulSilver,GEM MINT 10,CGC,Pokémon League,No,2011,English,$83.32,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/1401009707018.mp4,https://cdn.dripshop.live/dripnfts/slabs/1401009707018.jpg,https://www.dripshop.live/products/54HHu5G1I5hefRLgLzGxJ
2000 POKEMON JAPANESE NEO TYPHLOSION-HOLO (PSA NM-MT 8),TYPHLOSION-HOLO,97596305,POKEMON JAPANESE NEO,NM-MT 8,PSA,N/A,No,2000,Japanese,$82.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/97596305.mp4,https://cdn.dripshop.live/dripnfts/slabs/97596305.jpg,https://www.dripshop.live/products/sr829rjB9Y3YeL2lWQZa4
2021 POKEMON SWORD & SHIELD EVOLVING SKIES FA/LEAFEON VMAX (PSA GEM MT 10),FA/LEAFEON VMAX,105029238,POKEMON SWORD & SHIELD EVOLVING SKIES,GEM MT 10,PSA,EVOLVING SKIES-SECRET,No,2021,English,$82.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/105029238.mp4,https://cdn.dripshop.live/dripnfts/slabs/105029238.jpg,https://www.dripshop.live/products/JA4-3LPR225YthQ04UK5u
2005 POKEMON JAPANESE MIRAGE FOREST AGGRON-HOLO (PSA GEM MT 10),AGGRON-HOLO,88318793,POKEMON JAPANESE MIRAGE FOREST,GEM MT 10,PSA,MIRAGE FOREST-1ST ED.,No,2005,Japanese,$81.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/88318793.mp4,https://cdn.dripshop.live/dripnfts/slabs/88318793.jpg,https://www.dripshop.live/products/aDF3qanNk0mBEeZpDt1fX
2022 POKEMON SWSH BLACK STAR PROMO FA/LUCARIO V (PSA GEM MT 10),FA/LUCARIO V,104129412,POKEMON SWSH BLACK STAR PROMO,GEM MT 10,PSA,LUCARIO VSTAR PREM.COLL.,No,2022,English,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104129412.mp4,https://cdn.dripshop.live/dripnfts/slabs/104129412.jpg,https://www.dripshop.live/products/k2v4ke9sLP3MJCFQ8_Uln
2024 POKEMON SSP EN-SURGING SPARKS CASTFORM SUNNY FORM (PSA GEM MT 10),CASTFORM SUNNY FORM,111701721,POKEMON SSP EN-SURGING SPARKS,GEM MT 10,PSA,ILLUSTRATION RARE,No,2024,English,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111701721.mp4,https://cdn.dripshop.live/dripnfts/slabs/111701721.jpg,https://www.dripshop.live/products/GA32OzfPrBLr2dg74uxH3
2024 POKEMON SSP EN-SURGING SPARKS CASTFORM SUNNY FORM (PSA GEM MT 10),CASTFORM SUNNY FORM,105979966,POKEMON SSP EN-SURGING SPARKS,GEM MT 10,PSA,ILLUSTRATION RARE,No,2024,English,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/105979966.mp4,https://cdn.dripshop.live/dripnfts/slabs/105979966.jpg,https://www.dripshop.live/products/S5yBrv5KlrpXjJFwveL9z
2002 POKEMON LEGENDARY COLLECTION GYARADOS-HOLO (PSA EX-MT 6),GYARADOS-HOLO,101825344,POKEMON LEGENDARY COLLECTION,EX-MT 6,PSA,LEGENDARY COLLECTION,No,2002,English,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101825344.mp4,https://cdn.dripshop.live/dripnfts/slabs/101825344.jpg,https://www.dripshop.live/products/R1EZEVZdFxLvQZVuaeR1e
2000 POKEMON GYM CHALLENGE SABRINA'S ALAKAZAM (PSA NM-MT 8),SABRINA'S ALAKAZAM,108381888,POKEMON GYM CHALLENGE,NM-MT 8,PSA,HOLO,No,2000,English,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381888.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381888.jpg,https://www.dripshop.live/products/8ix5Yp1Puv4DZVvKhCnXt
2021 POKEMON JAPANESE SWORD & SHIELD FUSION ARTS FA/GENESECT V (PSA GEM MT 10),FA/GENESECT V,77973040,POKEMON JAPANESE SWORD & SHIELD FUSION ARTS,GEM MT 10,PSA,FUSION ARTS,No,2021,Japanese,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/77973040.mp4,https://cdn.dripshop.live/dripnfts/slabs/77973040.jpg,https://www.dripshop.live/products/hkaCWUsKERh78opaB_Oi-
2017 POKEMON JAPANESE SUN & MOON GX BATTLE BOOST PIKACHU (PSA GEM MT 10),PIKACHU,109343532,POKEMON JAPANESE SUN & MOON GX BATTLE BOOST,GEM MT 10,PSA,GX BATTLE BOOST,No,2017,Japanese,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109343532.mp4,https://cdn.dripshop.live/dripnfts/slabs/109343532.jpg,https://www.dripshop.live/products/hRGSgs7B6FQEod7OL09MM
2021 POKEMON JAPANESE SWORD & SHIELD FUSION ARTS FA/GENESECT V (PSA GEM MT 10),FA/GENESECT V,101398676,POKEMON JAPANESE SWORD & SHIELD FUSION ARTS,GEM MT 10,PSA,FUSION ARTS,No,2021,Japanese,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101398676.mp4,https://cdn.dripshop.live/dripnfts/slabs/101398676.jpg,https://www.dripshop.live/products/hSbviJ9VhyBu8c9KVjuHv
2021 POKEMON JAPANESE PROMO CARD PACK 25TH ANNIVERSARY EDITION ROCKET'S ZAPDOS-HOLO (PSA GEM MT 10),ROCKET'S ZAPDOS-HOLO,110377658,POKEMON JAPANESE PROMO CARD PACK 25TH ANNIVERSARY EDITION,GEM MT 10,PSA,PCP 25TH ANNIVERSARY ED.,No,2021,Japanese,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/110377658.mp4,https://cdn.dripshop.live/dripnfts/slabs/110377658.jpg,https://www.dripshop.live/products/DgGvflmAdO_J3JwHcKHei
2024 POKEMON JAPANESE SV7a-PARADISE DRAGONA LATIOS (PSA GEM MT 10),LATIOS,103347632,POKEMON JAPANESE SV7a-PARADISE DRAGONA,GEM MT 10,PSA,ART RARE,No,2024,Japanese,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/103347632.mp4,https://cdn.dripshop.live/dripnfts/slabs/103347632.jpg,https://www.dripshop.live/products/Wv-pVAMZ6yT-x-uNmsxyg
2024 POKEMON JAPANESE SV7a-PARADISE DRAGONA LATIOS (PSA GEM MT 10),LATIOS,103148697,POKEMON JAPANESE SV7a-PARADISE DRAGONA,GEM MT 10,PSA,ART RARE,No,2024,Japanese,$80.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/103148697.mp4,https://cdn.dripshop.live/dripnfts/slabs/103148697.jpg,https://www.dripshop.live/products/ZkOtxv48AYp6B2QzsBX4a
1999 Pokemon Original Series Blaine's Arcanine (CGC 8.5),Blaine's Arcanine,3813485001,Pokemon Original Series,8.5,CGC,Holo,No,1999,English,$79.70,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/3813485001.mp4,https://cdn.dripshop.live/dripnfts/slabs/3813485001.jpg,https://www.dripshop.live/products/calf5ldPl4t4ojZASFx_z
2002 POKEMON EXPEDITION GOLEM-HOLO (PSA MINT 9),GOLEM-HOLO,69627165,POKEMON EXPEDITION,MINT 9,PSA,N/A,No,2002,English,$79.35,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/69627165.mp4,https://cdn.dripshop.live/dripnfts/slabs/69627165.jpg,https://www.dripshop.live/products/iFVwa61dtHEKH6xBYp9xA
2001 POKEMON NEO DISCOVERY KABUTOPS-HOLO (PSA NM-MT 8),KABUTOPS-HOLO,108381879,POKEMON NEO DISCOVERY,NM-MT 8,PSA,N/A,No,2001,English,$79.35,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381879.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381879.jpg,https://www.dripshop.live/products/2L7Trm4NeNYGZMReb__i1
2019 POKEMON JAPANESE SUN & MOON TAG TEAM GX ALL STARS VICTINI-HOLO (PSA GEM MT 10),VICTINI-HOLO,82409095,POKEMON JAPANESE SUN & MOON TAG TEAM GX ALL STARS,GEM MT 10,PSA,TAG TEAM GX ALL STARS,No,2019,Japanese,$78.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/82409095.mp4,https://cdn.dripshop.live/dripnfts/slabs/82409095.jpg,https://www.dripshop.live/products/DvPfNTZTEjWSmxnAq5eeS
2000 POKEMON GAME BASE II HITMONCHAN-HOLO (PSA NM-MT 8),HITMONCHAN-HOLO,108054960,POKEMON GAME BASE II,NM-MT 8,PSA,BASE II,No,2000,English,$78.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108054960.mp4,https://cdn.dripshop.live/dripnfts/slabs/108054960.jpg,https://www.dripshop.live/products/ur-7EJG9dgR5VJhHhDjq6
1999 POKEMON FOSSIL MAGNETON-HOLO (PSA NM-MT 8),MAGNETON-HOLO,108054987,POKEMON FOSSIL,NM-MT 8,PSA,1ST EDITION,No,1999,English,$78.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108054987.mp4,https://cdn.dripshop.live/dripnfts/slabs/108054987.jpg,https://www.dripshop.live/products/fLGXIlKCSE6KlUk3PFRFb
2022 POKEMON SWORD & SHIELD ASTRAL RADIANCE FA/MACHAMP VMAX (PSA GEM MT 10),FA/MACHAMP VMAX,108368222,POKEMON SWORD & SHIELD ASTRAL RADIANCE,GEM MT 10,PSA,ASTRAL RADIANCE,No,2022,English,$78.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108368222.mp4,https://cdn.dripshop.live/dripnfts/slabs/108368222.jpg,https://www.dripshop.live/products/FK7rGlVXBrLQKSqgIqI0A
2000 POKEMON JAPANESE NEO 3 HOUNDOOM-HOLO (PSA EX 5),HOUNDOOM-HOLO,115911240,POKEMON JAPANESE NEO 3,EX 5,PSA,N/A,No,2000,Japanese,$78.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/115911240.mp4,https://cdn.dripshop.live/dripnfts/slabs/115911240.jpg,https://www.dripshop.live/products/zAPvo8yE2tPbsTwja2pas
2023 POKEMON SWORD AND SHIELD CROWN ZENITH ORGN.FRM.PALKIA VSTAR (PSA MINT 9),ORGN.FRM.PALKIA VSTAR,104233923,POKEMON SWORD AND SHIELD CROWN ZENITH,MINT 9,PSA,CROWN ZENITH-FA-SECRET,No,2023,English,$78.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104233923.mp4,https://cdn.dripshop.live/dripnfts/slabs/104233923.jpg,https://www.dripshop.live/products/EHClOJP8uGM5AsZ9fXjrf
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/HOOPA V (PSA GEM MT 10),FA/HOOPA V,109141526,POKEMON SWORD AND SHIELD CROWN ZENITH,GEM MT 10,PSA,CROWN ZENITH,No,2023,English,$78.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109141526.mp4,https://cdn.dripshop.live/dripnfts/slabs/109141526.jpg,https://www.dripshop.live/products/UKKKtz1LDLkv6AAhdPChL
2022 POKEMON SWORD & SHIELD LOST ORIGIN FA/MEW VMAX (PSA GEM MT 10),FA/MEW VMAX,111138804,POKEMON SWORD & SHIELD LOST ORIGIN,GEM MT 10,PSA,LOST ORIGIN,No,2022,English,$78.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111138804.mp4,https://cdn.dripshop.live/dripnfts/slabs/111138804.jpg,https://www.dripshop.live/products/6Skn4NG8Y74Ez_qekV4ux
2024 POKEMON JAPANESE SV8-SUPER ELECTRIC BREAKER JASMINE'S GAZE (PSA GEM MT 10),JASMINE'S GAZE,101876482,POKEMON JAPANESE SV8-SUPER ELECTRIC BREAKER,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$77.05,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101876482.mp4,https://cdn.dripshop.live/dripnfts/slabs/101876482.jpg,https://www.dripshop.live/products/_vhd291Ph5ZubqzsoOpUA
2000 POKEMON ROCKET DARK ALAKAZAM (PSA MINT 9),DARK ALAKAZAM,92946797,POKEMON ROCKET,MINT 9,PSA,1ST EDITION,No,2000,English,$75.90,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/92946797.mp4,https://cdn.dripshop.live/dripnfts/slabs/92946797.jpg,https://www.dripshop.live/products/mSmzSapuXg9cvDp2oGu-p
2024 POKEMON TWM EN-TWILIGHT MASQUERADE PINSIR (PSA GEM MT 10),PINSIR,111981398,POKEMON TWM EN-TWILIGHT MASQUERADE,GEM MT 10,PSA,ILLUSTRATION RARE,No,2024,English,$75.90,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111981398.mp4,https://cdn.dripshop.live/dripnfts/slabs/111981398.jpg,https://www.dripshop.live/products/tG-apauAX0OwZU5deR6zE
2021 POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES FA/SYLVEON V (PSA GEM MT 10),FA/SYLVEON V,101062671,POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES,GEM MT 10,PSA,EEVEE HEROES,No,2021,Japanese,$75.90,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101062671.mp4,https://cdn.dripshop.live/dripnfts/slabs/101062671.jpg,https://www.dripshop.live/products/07hN7zitbTCX9JZbB6gBP
2021 POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES FA/SYLVEON V (PSA GEM MT 10),FA/SYLVEON V,101062664,POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES,GEM MT 10,PSA,EEVEE HEROES,No,2021,Japanese,$75.90,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101062664.mp4,https://cdn.dripshop.live/dripnfts/slabs/101062664.jpg,https://www.dripshop.live/products/UbqMZoP40kXZGo-N1sZYZ
2023 POKEMON SWSH BLACK STAR PROMO FA/LUCARIO VSTAR (PSA GEM MT 10),FA/LUCARIO VSTAR,84830755,POKEMON SWSH BLACK STAR PROMO,GEM MT 10,PSA,CROWN ZENITH ETB,No,2023,English,$75.90,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/84830755.mp4,https://cdn.dripshop.live/dripnfts/slabs/84830755.jpg,https://www.dripshop.live/products/EAUL-GcLDz1HJFEikOzBS
2023 Pokemon Scarlet & Violet Miriam (CGC GEM MINT 10),Miriam,4306760004,Pokemon Scarlet & Violet,GEM MINT 10,CGC,Special Illustration Rare,No,2023,English,$74.87,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4306760004.mp4,https://cdn.dripshop.live/dripnfts/slabs/4306760004.jpg,https://www.dripshop.live/products/BCbicvt9x0WDcrWcMcLDr
2009 POKEMON JAPANESE HEARTGOLD COLLECTION WOBBUFFET-HOLO (PSA GEM MT 10),WOBBUFFET-HOLO,82409066,POKEMON JAPANESE HEARTGOLD COLLECTION,GEM MT 10,PSA,HEARTGOLD COLL-1ST ED.,No,2009,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/82409066.mp4,https://cdn.dripshop.live/dripnfts/slabs/82409066.jpg,https://www.dripshop.live/products/FYljZvhn0gHFlc-ZYZ2qV
2022 POKEMON SWORD & SHIELD BRILLIANT STARS FA/RS URSHIFU VMAX (PSA GEM MT 10),FA/RS URSHIFU VMAX,88155566,POKEMON SWORD & SHIELD BRILLIANT STARS,GEM MT 10,PSA,BRILLIANT STARS,No,2022,English,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/88155566.mp4,https://cdn.dripshop.live/dripnfts/slabs/88155566.jpg,https://www.dripshop.live/products/iAqIiZKQDAF4fBbZnETLj
2022 POKEMON JAPANESE S PROMO GRENINJA (PSA GEM MT 10),GRENINJA,82031370,POKEMON JAPANESE S PROMO,GEM MT 10,PSA,ILLUSTRATION CONTEST 2022,No,2022,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/82031370.mp4,https://cdn.dripshop.live/dripnfts/slabs/82031370.jpg,https://www.dripshop.live/products/GGZx8lYargUbSaXnegI4G
2022 POKEMON SWORD & SHIELD BRILLIANT STARS FA/RS URSHIFU VMAX (PSA GEM MT 10),FA/RS URSHIFU VMAX,104233934,POKEMON SWORD & SHIELD BRILLIANT STARS,GEM MT 10,PSA,BRILLIANT STARS,No,2022,English,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104233934.mp4,https://cdn.dripshop.live/dripnfts/slabs/104233934.jpg,https://www.dripshop.live/products/4wFKyH191a-vc8lq2RcLE
2012 POKEMON JAPANESE BLACK & WHITE THUNDER KNUCKLE UMBREON-HOLO (PSA MINT 9),UMBREON-HOLO,83180288,POKEMON JAPANESE BLACK & WHITE THUNDER KNUCKLE,MINT 9,PSA,THUNDER KNUCKLE-1ST ED.,No,2012,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/83180288.mp4,https://cdn.dripshop.live/dripnfts/slabs/83180288.jpg,https://www.dripshop.live/products/kbppkB19yGzbGnMyu8BnW
2022 POKEMON JAPANESE SWORD & SHIELD PARADIGM TRIGGER FA/REGIDRAGO V (PSA GEM MT 10),FA/REGIDRAGO V,101428314,POKEMON JAPANESE SWORD & SHIELD PARADIGM TRIGGER,GEM MT 10,PSA,PARADIGM TRIGGER,No,2022,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101428314.mp4,https://cdn.dripshop.live/dripnfts/slabs/101428314.jpg,https://www.dripshop.live/products/qz-79rdhh6otvfNnC3myF
2021 POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES FA/LEAFEON VMAX (PSA GEM MT 10),FA/LEAFEON VMAX,102195099,POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES,GEM MT 10,PSA,EEVEE HEROES-HYPER,No,2021,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/102195099.mp4,https://cdn.dripshop.live/dripnfts/slabs/102195099.jpg,https://www.dripshop.live/products/wQKIqG7SyBI1uLzffAs9A
2024 POKEMON JAPANESE SV7a-PARADISE DRAGONA ALOLAN EXEGGUTOR ex (PSA GEM MT 10),ALOLAN EXEGGUTOR ex,101034765,POKEMON JAPANESE SV7a-PARADISE DRAGONA,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101034765.mp4,https://cdn.dripshop.live/dripnfts/slabs/101034765.jpg,https://www.dripshop.live/products/xfBOn-KBvDsp-cz5VQHZa
2016 POKEMON JAPANESE XY POKEKYUN COLLECTION WOBBUFFET (PSA GEM MT 10),WOBBUFFET,109061821,POKEMON JAPANESE XY POKEKYUN COLLECTION,GEM MT 10,PSA,POKEKYUN COLL-1ST ED.,No,2016,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061821.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061821.jpg,https://www.dripshop.live/products/dJu2RfvP0__OlngZNZncX
2018 POKEMON JAPANESE SUN & MOON TAG BOLT LATIOS & LATIAS GX (PSA GEM MT 10),LATIOS & LATIAS GX,101062633,POKEMON JAPANESE SUN & MOON TAG BOLT,GEM MT 10,PSA,TAG BOLT,No,2018,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101062633.mp4,https://cdn.dripshop.live/dripnfts/slabs/101062633.jpg,https://www.dripshop.live/products/oDts1brj-cuAP5n5a_zW9
2024 POKEMON JAPANESE SV7a-PARADISE DRAGONA ALOLAN EXEGGUTOR ex (PSA GEM MT 10),ALOLAN EXEGGUTOR ex,103148728,POKEMON JAPANESE SV7a-PARADISE DRAGONA,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/103148728.mp4,https://cdn.dripshop.live/dripnfts/slabs/103148728.jpg,https://www.dripshop.live/products/wXbsZz8s-TlN_ovHlAsBs
2000 Pokemon Neo Azumarill (CGC 9),Azumarill,1401020273053,Pokemon Neo,9,CGC,Holo,No,2000,English,$74.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/1401020273053.mp4,https://cdn.dripshop.live/dripnfts/slabs/1401020273053.jpg,https://www.dripshop.live/products/rMfK94SQHM16ZFcsqbziI
1999 POKEMON FOSSIL HAUNTER-HOLO (PSA NM 7),HAUNTER-HOLO,105494175,POKEMON FOSSIL,NM 7,PSA,N/A,No,1999,English,$73.60,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/105494175.mp4,https://cdn.dripshop.live/dripnfts/slabs/105494175.jpg,https://www.dripshop.live/products/scaaFd_dnRwxizVEeI-TE
1999 POKEMON GAME GYARADOS-HOLO (PSA NM 7),GYARADOS-HOLO,105996924,POKEMON GAME,NM 7,PSA,N/A,No,1999,English,$73.60,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/105996924.mp4,https://cdn.dripshop.live/dripnfts/slabs/105996924.jpg,https://www.dripshop.live/products/XSeEH4Z5tz3db6cUKVqRV
1999 POKEMON GAME GYARADOS-HOLO (PSA NM 7),GYARADOS-HOLO,105494185,POKEMON GAME,NM 7,PSA,N/A,No,1999,English,$73.60,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/105494185.mp4,https://cdn.dripshop.live/dripnfts/slabs/105494185.jpg,https://www.dripshop.live/products/C8KRq56F6BtUUgv07veuV
2000 POKEMON GYM CHALLENGE SABRINA-HOLO (PSA NM-MT 8),SABRINA-HOLO,111981399,POKEMON GYM CHALLENGE,NM-MT 8,PSA,N/A,No,2000,English,$73.60,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111981399.mp4,https://cdn.dripshop.live/dripnfts/slabs/111981399.jpg,https://www.dripshop.live/products/5Y5fnbNYdLSL2DIReDWPs
2008 POKEMON DIAMOND & PEARL MAJESTIC DAWN MEWTWO-HOLO (PSA NM-MT 8),MEWTWO-HOLO,112803466,POKEMON DIAMOND & PEARL MAJESTIC DAWN,NM-MT 8,PSA,MAJESTIC DAWN,No,2008,English,$73.60,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/112803466.mp4,https://cdn.dripshop.live/dripnfts/slabs/112803466.jpg,https://www.dripshop.live/products/QbPnLBMNwiBTdkWslhT0c
2025 POKEMON SVP EN-SV BLACK STAR PROMO EEVEE (PSA GEM MT 10),EEVEE,106531318,POKEMON SVP EN-SV BLACK STAR PROMO,GEM MT 10,PSA,PRISMATIC EVOLUTIONS ETB,No,2025,English,$72.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/106531318.mp4,https://cdn.dripshop.live/dripnfts/slabs/106531318.jpg,https://www.dripshop.live/products/o44qaET4KVbhDkuXx3uuB
